"","global","habitat","site","treatment","plot","trait","mean","variance","skewness","kurtosis"
"2358","global","fen","3","control","D3C","d13C",-27.7165,0.828309848484848,-1.18366794722465,1.31759191054792
"2359","global","fen","3","control","D3C","d15N",-0.7852,4.7054736969697,-2.00180799693941,4.82188775331352
"2360","global","fen","3","control","D3C","dweight",0.051895,0.00121245789842873,0.107872727751234,-1.5461227761758
"2361","global","fen","3","control","D3C","fweight",0.132149833333333,0.0080522528380752,0.202235030946112,-1.4619311105487
"2362","global","fen","3","control","D3C","height",9.47708333333333,23.1621385732323,-0.0660880915713162,-1.04152982653304
"2363","global","fen","3","control","D3C","leafa",4.17780126627833,6.46705446873531,0.468797392000355,-1.10103161136105
"2364","global","fen","3","control","D3C","wC",47.0424,1.31790933333333,2.66865981023398,12.1842241263459
"2365","global","fen","3","control","D3C","wN",1.7041,0.11977796969697,-0.454660578404858,-0.729599053113951
"2366","global","fen","3","snowfence","D3SF","CN_ratio",28.2094638688,44.5001814115016,1.52661079267499,2.62728073990933
"2367","global","fen","3","snowfence","D3SF","LDMC",0.395777894127593,0.00102629784679886,0.621112153159242,2.10789809356686
"2368","global","fen","3","snowfence","D3SF","SLA",92.1328692071819,373.691379227581,0.75511387879802,0.25554511114256
"2369","global","fen","3","snowfence","D3SF","d13C",-27.7897,0.716398898989899,-1.45190387134799,2.39074484787328
"2370","global","fen","3","snowfence","D3SF","d15N",-0.9693,6.27547122222222,-1.716198205771,2.2922878515877
"2371","global","fen","3","snowfence","D3SF","dweight",0.051328,0.0010763502167789,0.073678669984318,-1.52500910793689
"2372","global","fen","3","snowfence","D3SF","fweight",0.147785641666667,0.00982149722195363,0.953807783656235,2.28322321038173
"2373","global","fen","3","snowfence","D3SF","height",8.916,13.0569832772166,-0.0731625672089892,-0.936558094759099
"2374","global","fen","3","snowfence","D3SF","leafa",4.75926732845667,7.64511406067058,0.211134787428605,-0.545306294407362
"2375","global","fen","3","snowfence","D3SF","wC",47.065,4.42137474747475,-0.687524847655832,5.27653952350191
"2376","global","fen","3","snowfence","D3SF","wN",1.7241,0.0687557474747475,0.153704265229023,1.30901265985181
"2377","global","fen","4","control","D4C","CN_ratio",32.9433632604,234.746676400592,1.6871010043523,1.64608612641919
"2378","global","fen","4","control","D4C","LDMC",0.397322030126721,0.00421382926402949,-0.244560509478627,-0.317557305199522
"2379","global","fen","4","control","D4C","SLA",116.525185152711,988.058525602147,0.351885473304962,-0.645423190392236
"2380","global","fen","4","control","D4C","d13C",-28.291,0.970475757575757,-0.495973163259429,0.41441462548643
"2381","global","fen","4","control","D4C","d15N",-1.5151,8.58458685858586,-0.928771546788743,-0.67292210806091
"2382","global","fen","4","control","D4C","dweight",0.0314249166666667,0.000444262956642817,1.65182114934001,3.30599281453653
"2383","global","fen","4","control","D4C","fweight",0.0812597583333333,0.00316814377573366,1.40319971512243,2.02367588296016
"2384","global","fen","4","control","D4C","height",6.5845,9.66482606621773,1.26363813114839,1.78445403742994
"2385","global","fen","4","control","D4C","leafa",3.30663251485333,4.24457989163157,0.658810370093655,-0.45360942432664
"2386","global","fen","4","control","D4C","wC",48.1045,7.7858452020202,0.896126342252255,-0.857828386418368
"2387","global","fen","4","control","D4C","wN",1.6656,0.136513777777778,-0.553351664161339,-0.0213742260534251
"2388","global","fen","4","snowfence","D4SF","CN_ratio",40.1846079863,324.728476205325,0.689055514177575,-0.901510461031333
"2389","global","fen","4","snowfence","D4SF","LDMC",0.406464105427614,0.00219412827684704,0.356959239595199,-0.377538741276517
"2390","global","fen","4","snowfence","D4SF","SLA",108.935503772802,807.545046698829,1.0049997237535,0.279611618644053
"2391","global","fen","4","snowfence","D4SF","d13C",-28.257,0.787358585858586,-0.487416401060918,-0.100348226987728
"2392","global","fen","4","snowfence","D4SF","d15N",-3.2592,12.4112377373737,-0.12551584234963,-1.57389224931544
"2393","global","fen","4","snowfence","D4SF","dweight",0.0330260833333333,0.000380214923758418,1.67672280000668,3.89356431425326
"2394","global","fen","4","snowfence","D4SF","fweight",0.0911204,0.00384310304304826,1.65278473548683,2.44081655281849
"2395","global","fen","4","snowfence","D4SF","height",6.5745,16.1221265712682,1.3468610019133,2.07957076226457
"2396","global","fen","4","snowfence","D4SF","leafa",3.69823242822583,3.36352451573007,1.20972907505016,3.43021856105597
"2397","global","fen","4","snowfence","D4SF","wC",49.0469,9.70231655555555,-0.354287047961455,-0.276622682312647
"2398","global","fen","4","snowfence","D4SF","wN",1.467,0.276956565656566,0.407865434311631,0.961177766010433
"2399","global","fen","5","control","D5C","CN_ratio",26.68143809333,56.7686731485014,0.249405966916231,1.31522599701323
"2400","global","fen","5","control","D5C","LDMC",0.38012490354322,0.00198136921777178,-1.29032503179584,2.23582104461835
"2401","global","fen","5","control","D5C","SLA",122.263917884808,1690.67043081476,1.08136310167255,1.19650087430396
"2402","global","fen","5","control","D5C","d13C",-28.8151,1.71398483838384,-0.219855705133877,-1.15911323290469
"2403","global","fen","5","control","D5C","d15N",-2.4235,6.80122904040404,-0.931708233702352,0.209593770868537
"2404","global","fen","5","control","D5C","dweight",0.0593231666666667,0.00188052776596521,1.559833767488,2.6475636489773
"2405","global","fen","5","control","D5C","fweight",0.156783125,0.0142053733967926,1.54526532207479,2.22344075007586
"2406","global","fen","5","control","D5C","height",10.75575,90.3386008627946,2.41135085733819,6.24981861173601
"2407","global","fen","5","control","D5C","leafa",6.28019901198833,21.7766621331781,2.16082257345469,4.86834972350398
"2408","global","fen","5","control","D5C","wC",47.8346,4.17280690909091,0.74904905112623,-0.640645953725175
"2409","global","fen","5","control","D5C","wN",1.8405,0.334491666666667,3.1666701724663,13.1419755204128
"2410","global","fen","5","snowfence","D5SF","CN_ratio",42.6920224738,425.147423871454,0.579618262612923,-0.967768278261511
"2411","global","fen","5","snowfence","D5SF","LDMC",0.403481816417711,0.00483222566770673,-1.10664948988616,0.873112408952464
"2412","global","fen","5","snowfence","D5SF","SLA",114.667583023984,1846.16517234245,1.88965052918014,3.73154479698383
"2413","global","fen","5","snowfence","D5SF","d13C",-28.923,1.04087777777778,-0.373256392954259,-0.241977423447903
"2414","global","fen","5","snowfence","D5SF","d15N",-3.1193,7.48061465656566,-0.397158471316507,-1.01696902886691
"2415","global","fen","5","snowfence","D5SF","dweight",0.059475,0.00308043979236813,1.98497639383325,2.91406070400641
"2416","global","fen","5","snowfence","D5SF","fweight",0.153990808333333,0.0204381350653964,1.91272729095685,3.13188539794415
"2417","global","fen","5","snowfence","D5SF","height",9.986,122.791686139169,2.55074762036048,6.5132045774085
"2418","global","fen","5","snowfence","D5SF","leafa",6.684995816355,24.3126202518168,1.3644343088464,1.02976135572022
"2419","global","fen","5","snowfence","D5SF","wC",50.0797,7.83072617171717,-0.503848780885624,-0.861819650212959
"2420","global","fen","5","snowfence","D5SF","wN",1.5268,0.413537131313131,1.15630786761537,3.87416562842273
"2421","global","heath","1","control","E1C","CN_ratio",52.696249731,234.06133931698,-0.557888187198373,-0.633332160957754
"2422","global","heath","1","control","E1C","LDMC",0.439349663986854,0.000959086206767361,-0.494559380976431,-0.462977411697
"2423","global","heath","1","control","E1C","SLA",97.7561684220193,286.579067255513,0.685453851627269,0.634988654007679
"2424","global","heath","1","control","E1C","d13C",-28.3312,1.51420258585859,-0.73975815487287,-0.59763197531932
"2425","global","heath","1","control","E1C","d15N",-7.0499,3.81657877777778,0.104068091971204,-0.207639605656031
"2426","global","heath","1","control","E1C","dweight",0.0406815833333333,0.000147764106755051,0.348329164571661,-0.614791127214841
"2427","global","heath","1","control","E1C","fweight",0.0950775833333333,0.000616755947944725,0.264141181182256,-0.772147114955964
"2428","global","heath","1","control","E1C","height",7.82366666666667,14.3178952300786,1.92225813464072,4.81369331146973
"2429","global","heath","1","control","E1C","leafa",3.95935135012917,1.25383141510608,0.306483752273763,-0.605452416619738
"2430","global","heath","1","control","E1C","wC",51.9647,2.45067970707071,-0.882691106342839,2.0461674122296
"2431","global","heath","1","control","E1C","wN",1.0822,0.14568804040404,1.44429482832334,0.714914683571343
"2432","global","heath","1","snowfence","E1SF","CN_ratio",48.7001461863,253.391377353064,-0.233440618691722,-1.08475267843448
"2433","global","heath","1","snowfence","E1SF","LDMC",0.432696709639863,0.000932414519824431,-0.576161520011838,1.86287708862454
"2434","global","heath","1","snowfence","E1SF","SLA",105.184596979168,549.905107303333,1.63113478404364,6.88443962713385
"2435","global","heath","1","snowfence","E1SF","d13C",-28.8905,1.85671388888889,-0.398394304282317,-0.87392514380885
"2436","global","heath","1","snowfence","E1SF","d15N",-6.4089,5.98891493939394,0.549789701351369,0.00915093399414868
"2437","global","heath","1","snowfence","E1SF","dweight",0.0410168333333333,0.000152176826571268,0.375374805866227,-0.180472099482576
"2438","global","heath","1","snowfence","E1SF","fweight",0.0954269166666667,0.000512594647664141,0.158784431621463,0.25166017701924
"2439","global","heath","1","snowfence","E1SF","height",9.60858333333333,28.8785710648148,1.29951669090774,0.818430923580383
"2440","global","heath","1","snowfence","E1SF","leafa",4.14820297730583,0.919045273084737,-0.139920550791329,0.079544700238027
"2441","global","heath","1","snowfence","E1SF","wC",51.1082,3.44732602020202,-0.4030394223459,0.497233218609735
"2442","global","heath","1","snowfence","E1SF","wN",1.1649,0.204287868686869,0.995883658803593,-0.492394029690328
"2443","global","heath","2","control","E2C","CN_ratio",54.2395964643,192.472679786761,-0.95656644534256,0.243040678338406
"2444","global","heath","2","control","E2C","LDMC",0.441530767247066,0.000931379183314497,-0.962517361008159,2.29418012915906
"2445","global","heath","2","control","E2C","SLA",93.5450904915098,183.327960129385,0.742691974864168,0.769531099565786
"2446","global","heath","2","control","E2C","d13C",-28.2519,1.26597918181818,-1.02537266086654,0.171432547038832
"2447","global","heath","2","control","E2C","d15N",-6.7957,3.86237223232323,1.11476197341896,2.45954244746302
"2448","global","heath","2","control","E2C","dweight",0.0448749166666667,0.000629802952434063,5.05821095886061,33.3322148315853
"2449","global","heath","2","control","E2C","fweight",0.100482333333333,0.00150218014349046,3.69882407265706,24.3088986185566
"2450","global","heath","2","control","E2C","height",7.09625,7.80165877525253,1.83841335851838,5.16699867191906
"2451","global","heath","2","control","E2C","leafa",3.80280284188917,1.29099175675366,0.304637876197546,0.0188255693909012
"2452","global","heath","2","control","E2C","wC",52.1565,1.81161287878788,-0.551742959649595,-0.00781197841464376
"2453","global","heath","2","control","E2C","wN",0.9346,0.043926101010101,2.71591951676298,9.77993923411772
"2454","global","heath","2","snowfence","E2SF","CN_ratio",52.1565953847,210.226415483249,-0.5184287636114,-0.203914830188717
"2455","global","heath","2","snowfence","E2SF","LDMC",0.436066787654194,0.000984442949005077,-0.465211540561742,-0.416793731217247
"2456","global","heath","2","snowfence","E2SF","SLA",96.3068213403991,223.491634997191,0.575372216123426,-0.00095498581322051
"2457","global","heath","2","snowfence","E2SF","d13C",-28.4962,1.57119753535354,-0.73663072459095,-0.495587530709654
"2458","global","heath","2","snowfence","E2SF","d15N",-6.5873,5.06115324242424,0.576586906562015,0.405587668356138
"2459","global","heath","2","snowfence","E2SF","dweight",0.0463236666666667,0.00121706982845118,3.72353058238311,15.5150484877746
"2460","global","heath","2","snowfence","E2SF","fweight",0.0952525,0.0016727395770202,3.63303919917241,21.4536837645523
"2461","global","heath","2","snowfence","E2SF","height",8.11983333333333,30.4864811728395,2.91408866527518,10.6969079065873
"2462","global","heath","2","snowfence","E2SF","leafa",4.54887686197667,6.64164640687744,2.63896204459839,7.34747538885922
"2463","global","heath","2","snowfence","E2SF","wC",52.2413,2.90941344444445,-0.582332470454768,-0.172142774836622
"2464","global","heath","2","snowfence","E2SF","wN",1.121,0.176039393939394,1.18415212044847,0.0310731021687989
"2465","global","heath","3","control","E3C","CN_ratio",57.8588457634,101.247168067571,-0.597604093046577,2.31055248669623
"2466","global","heath","3","control","E3C","LDMC",0.444967397399401,0.00102945557480609,-1.58837486456866,4.30898449943676
"2467","global","heath","3","control","E3C","SLA",92.8158240612947,197.702719662637,0.661884108168332,1.18739541578373
"2468","global","heath","3","control","E3C","d13C",-28.0063,0.999092232323232,-1.21323188926968,1.79309493645356
"2469","global","heath","3","control","E3C","d15N",-6.844,3.10553535353535,0.344946921850517,0.434679249076928
"2470","global","heath","3","control","E3C","dweight",0.0436381666666667,0.000130964879601571,0.528388146711644,-0.743958842841149
"2471","global","heath","3","control","E3C","fweight",0.0917746666666667,0.000746953634848485,0.507939132331089,-0.732045111911857
"2472","global","heath","3","control","E3C","height",6.69833333333333,4.60635521885522,0.810366002242507,2.60287895850156
"2473","global","heath","3","control","E3C","leafa",3.95353750422167,0.971463751559074,0.344424906719261,-0.556058979227712
"2474","global","heath","3","control","E3C","wC",52.347,1.79559292929293,-0.188545931362485,-0.334620767227181
"2475","global","heath","3","control","E3C","wN",0.961,0.0730212121212121,2.62116025947235,7.47959160368394
"2476","global","heath","3","snowfence","E3SF","CN_ratio",56.2511254825,220.015536214061,-0.60606290002085,0.0973459715241978
"2477","global","heath","3","snowfence","E3SF","LDMC",0.43976431310878,0.000849488476865635,-0.788440181461566,0.371915229269392
"2478","global","heath","3","snowfence","E3SF","SLA",98.6457422746222,293.123832037943,1.24186711815242,0.680804492473814
"2479","global","heath","3","snowfence","E3SF","d13C",-27.9205,0.878463383838384,-1.27986366754565,1.28840230197586
"2480","global","heath","3","snowfence","E3SF","d15N",-6.5372,3.53247692929293,0.717623260267406,-0.221592095851906
"2481","global","heath","3","snowfence","E3SF","dweight",0.040544,0.000128920359259259,0.696202423746305,-0.433374543873869
"2482","global","heath","3","snowfence","E3SF","fweight",0.0940506666666667,0.000536088280976431,0.565450629636745,-0.0620390247033109
"2483","global","heath","3","snowfence","E3SF","height",8.47125,13.2341461489899,1.47111552360383,2.73834876934197
"2484","global","heath","3","snowfence","E3SF","leafa",3.96236172887417,1.07905017023598,0.30821563238665,-0.642733074909257
"2485","global","heath","3","snowfence","E3SF","wC",52.0429,2.49694605050505,-0.472437777946256,0.0333395481640193
"2486","global","heath","3","snowfence","E3SF","wN",1.0722,0.160766828282828,1.58524436810599,1.15145241946484
"2487","global","heath","4","control","E4C","CN_ratio",53.59795285634,254.252428581458,-0.591994998465819,0.361685166666744
"2488","global","heath","4","control","E4C","LDMC",0.440918187141879,0.00165510462839972,-2.32429974218089,8.71583770869783
"2489","global","heath","4","control","E4C","SLA",99.3770561063462,423.666665625411,3.02567108971729,16.4239679567962
"2490","global","heath","4","control","E4C","d13C",-28.1347,1.21439485858586,-1.09583122369047,0.581015536739984
"2491","global","heath","4","control","E4C","d15N",-6.4225,4.99904722222222,1.49518433903422,2.49035362541385
"2492","global","heath","4","control","E4C","dweight",0.0391864166666667,0.000138472470054714,0.583859753821467,-0.0944358143987243
"2493","global","heath","4","control","E4C","fweight",0.0908018166666667,0.000655728562912177,0.22488524256074,-0.549585004026432
"2494","global","heath","4","control","E4C","height",7.05158333333333,9.13658206369248,1.73877167160758,4.95225818305381
"2495","global","heath","4","control","E4C","leafa",3.840940578875,1.51749051761843,0.303445191899073,0.486433850647528
"2496","global","heath","4","control","E4C","wC",52.2807,2.29070556565657,-1.48423263298561,5.66766335403417
"2497","global","heath","4","control","E4C","wN",0.9659,0.0640991818181818,2.07887528269598,4.41728629985553
"2498","global","heath","4","snowfence","E4SF","CN_ratio",44.588455567,359.462697033461,0.373451961476681,-1.27055047226356
"2499","global","heath","4","snowfence","E4SF","LDMC",0.424428393403395,0.00115032204959034,-0.0858692667495003,-0.631489526980288
"2500","global","heath","4","snowfence","E4SF","SLA",106.353599029842,272.137202797686,0.269140147692083,-1.14642532157314
"2501","global","heath","4","snowfence","E4SF","d13C",-28.7914,1.84057377777778,-0.300911788254211,-0.937297609610773
"2502","global","heath","4","snowfence","E4SF","d15N",-5.5961,5.04244423232323,0.752383404519803,-0.266689529603609
"2503","global","heath","4","snowfence","E4SF","dweight",0.0440411666666667,0.00106150414677329,4.2270632469659,19.8358112050111
"2504","global","heath","4","snowfence","E4SF","fweight",0.130041583333333,0.0146947117922208,2.73330073811451,6.9050611367242
"2505","global","heath","4","snowfence","E4SF","height",10.03175,50.735887619248,2.60315501960789,7.77772122825004
"2506","global","heath","4","snowfence","E4SF","leafa",4.76450493222167,7.29962860791636,3.43631744222407,15.0835129306567
"2507","global","heath","4","snowfence","E4SF","wC",51.0643,3.81913788888889,-0.78375015886949,3.35885551852945
"2508","global","heath","4","snowfence","E4SF","wN",1.426,0.254220202020202,0.0174942014006476,-1.50843943935951
"2509","global","heath","5","control","E5C","CN_ratio",54.6714192611,195.501685805028,-0.647713731965398,0.150271469522216
"2510","global","heath","5","control","E5C","LDMC",0.447598550451092,0.000895013948187037,-1.27488334008048,3.0909401504637
"2511","global","heath","5","control","E5C","SLA",94.8019898900288,383.691678618025,0.529613295948553,-0.299499509744084
"2512","global","heath","5","control","E5C","d13C",-28.4759,1.48183251515152,-0.485110425307953,-0.887799891383886
"2513","global","heath","5","control","E5C","d15N",-6.999,3.50125555555556,0.9678924822348,2.92807974169345
"2514","global","heath","5","control","E5C","dweight",0.0412325833333333,0.000139255297551908,0.364085164338468,-0.658157706629787
"2515","global","heath","5","control","E5C","fweight",0.0961959166666667,0.000762757798113075,0.390593717481601,-1.09030292845483
"2516","global","heath","5","control","E5C","height",7.15133333333333,12.733267003367,1.88115444694993,4.91603853527566
"2517","global","heath","5","control","E5C","leafa",3.9270903134525,1.27273891121769,0.108852942626248,-0.927323533793523
"2518","global","heath","5","control","E5C","wC",51.4805,4.42878055555556,-1.99022026598513,7.87137712465269
"2519","global","heath","5","control","E5C","wN",1.0305,0.114433080808081,1.76858414950771,2.43058948344056
"2520","global","heath","5","snowfence","E5SF","CN_ratio",50.4216952971,234.864053253728,-0.33033347282877,-0.883486756693002
"2521","global","heath","5","snowfence","E5SF","LDMC",0.43239940572651,0.00118264546244718,-0.530026455508489,-0.680353764352475
"2522","global","heath","5","snowfence","E5SF","SLA",98.0910640864366,217.196073341128,0.725226594475693,0.763251511108802
"2523","global","heath","5","snowfence","E5SF","d13C",-28.3432,1.26732501010101,-0.889949939807363,0.161691120594137
"2524","global","heath","5","snowfence","E5SF","d15N",-5.871,6.13102727272727,0.572691011565155,-0.894656240180865
"2525","global","heath","5","snowfence","E5SF","dweight",0.056663,0.0025639500369248,2.60656402407356,5.93654705259655
"2526","global","heath","5","snowfence","E5SF","fweight",0.15310475,0.0223369702458684,2.08828329079763,3.1909239802267
"2527","global","heath","5","snowfence","E5SF","height",11.49625,90.4610653409091,1.64633666899606,1.8722737021654
"2528","global","heath","5","snowfence","E5SF","leafa",6.09933787806667,24.7506135100817,1.89413060209465,2.74032855500668
"2529","global","heath","5","snowfence","E5SF","wC",51.3934,7.7793762020202,-2.57258185466472,8.12819890086088
"2530","global","heath","5","snowfence","E5SF","wN",1.2028,0.229006222222222,0.913343033416711,-0.605858381642405
"2531","global","ridge","1","control","X1C","CN_ratio",62.577613811,458.188374518747,-0.787971802025856,-0.953502796895051
"2532","global","ridge","1","control","X1C","LDMC",0.466442928578658,0.00101066734748654,-0.379327083582187,-0.617686883578221
"2533","global","ridge","1","control","X1C","SLA",94.5244886800097,224.231111626217,0.466642521978389,0.782808338560592
"2534","global","ridge","1","control","X1C","d13C",-29.0452,0.79090602020202,-0.800872757814272,-0.431745248680875
"2535","global","ridge","1","control","X1C","d15N",-5.1142,2.95601854545455,1.42557089544817,2.86984244524575
"2536","global","ridge","1","control","X1C","dweight",0.0355261666666667,9.53455008698092e-05,0.679045112217294,0.0821295575072982
"2537","global","ridge","1","control","X1C","fweight",0.0773223666666667,0.000345340299939955,-0.0157038123882866,-0.225595396782606
"2538","global","ridge","1","control","X1C","height",3.45033333333333,4.07208322109989,3.22276229802747,13.1995307616531
"2539","global","ridge","1","control","X1C","leafa",3.32555929708333,0.809458499479525,-0.0333741051680339,0.12109756831343
"2540","global","ridge","1","control","X1C","wC",51.6466,1.44112165656566,-0.281823614968703,-1.07048313461836
"2541","global","ridge","1","control","X1C","wN",0.8608,0.147506424242424,1.83426653130165,1.88197786330011
"2542","global","ridge","1","snowfence","X1SF","CN_ratio",50.6393464668,464.508202534049,0.154831714782296,-1.6265834927658
"2543","global","ridge","1","snowfence","X1SF","LDMC",0.451528471310111,0.00140114831675261,-1.48813643709305,3.65141187682596
"2544","global","ridge","1","snowfence","X1SF","SLA",97.374799121376,432.157704267687,0.115774485998914,-1.15560478440695
"2545","global","ridge","1","snowfence","X1SF","d13C",-29.5874,0.748944686868687,0.339655592671008,-1.17665959561119
"2546","global","ridge","1","snowfence","X1SF","d15N",-4.9,10.3479797979798,0.0628393164312131,-0.36360503300449
"2547","global","ridge","1","snowfence","X1SF","dweight",0.036199,0.000103639565488215,0.518055998335162,-0.779126441710609
"2548","global","ridge","1","snowfence","X1SF","fweight",0.08003845,0.00052518067962991,0.590691456320381,-0.132360171462488
"2549","global","ridge","1","snowfence","X1SF","height",4.04175,5.23633627244669,2.09651412300708,5.44666821742701
"2550","global","ridge","1","snowfence","X1SF","leafa",3.36906035266833,0.964464287434653,0.553654632960304,-0.250899550898651
"2551","global","ridge","1","snowfence","X1SF","wC",50.9561,2.39386039393939,-1.11594688866892,2.60381569720141
"2552","global","ridge","1","snowfence","X1SF","wN",1.1964,0.243659636363636,0.465967097445914,-1.34896780905723
"2553","global","ridge","2","control","X2C","CN_ratio",66.4543960579,253.897132140809,-1.18704045780466,0.47326871474588
"2554","global","ridge","2","control","X2C","LDMC",0.469035078651374,0.0012020391304834,-0.681841151380873,-0.378858594391289
"2555","global","ridge","2","control","X2C","SLA",94.8162411442441,304.391688904544,0.324059942388099,1.60834429319476
"2556","global","ridge","2","control","X2C","d13C",-28.9563,0.636680111111111,-0.843861969643664,0.0324224672468216
"2557","global","ridge","2","control","X2C","d15N",-5.5264,1.95061721212121,1.25077631568776,2.81170499077878
"2558","global","ridge","2","control","X2C","dweight",0.0335189166666667,0.000125580633915544,0.293693410553776,-0.203890131891048
"2559","global","ridge","2","control","X2C","fweight",0.07441475,0.000665422412815657,1.93559725947929,8.25865876605854
"2560","global","ridge","2","control","X2C","height",3.243,5.81702962962963,3.17550437837038,10.875950819577
"2561","global","ridge","2","control","X2C","leafa",3.10310203746333,0.650138542087594,-0.323410346415911,0.00870416930462614
"2562","global","ridge","2","control","X2C","wC",51.695,1.83184747474747,-0.897278279348158,0.316126915897094
"2563","global","ridge","2","control","X2C","wN",0.9053,0.13970596969697,1.38038075532804,0.48888287984171
"2564","global","ridge","2","snowfence","X2SF","CN_ratio",51.9473260556,553.695659417216,0.243244455579565,-1.62727509186686
"2565","global","ridge","2","snowfence","X2SF","LDMC",0.458661226824574,0.000958600189045094,0.0761627528411355,-0.388887141449406
"2566","global","ridge","2","snowfence","X2SF","SLA",104.298028624522,654.315570045147,-1.1080472545213,0.609296203267144
"2567","global","ridge","2","snowfence","X2SF","d13C",-29.4891,0.787537565656566,-0.0895517658416553,-1.29988514940815
"2568","global","ridge","2","snowfence","X2SF","d15N",-4.3562,3.52728844444444,0.923390210761133,0.953715721519348
"2569","global","ridge","2","snowfence","X2SF","dweight",0.0322124166666667,8.0259609280303e-05,0.295107671753867,-0.206012848127838
"2570","global","ridge","2","snowfence","X2SF","fweight",0.0684212416666667,0.000341759321752175,0.546887785764258,-0.0252063770734869
"2571","global","ridge","2","snowfence","X2SF","height",3.93541666666667,7.69856674382716,2.04466458148034,4.61704123672382
"2572","global","ridge","2","snowfence","X2SF","leafa",3.38990916832833,1.12621406558431,-0.0498594595120642,-0.475958209616901
"2573","global","ridge","2","snowfence","X2SF","wC",51.2907,2.16515203030303,-0.551650528982526,-0.137763586576962
"2574","global","ridge","2","snowfence","X2SF","wN",1.1156,0.276121858585859,0.530747096151852,-1.43991889024699
"2575","global","ridge","3","control","X3C","CN_ratio",47.5812280334,439.85760481919,0.480710531107166,-1.48042849017652
"2576","global","ridge","3","control","X3C","LDMC",0.441900778342274,0.00136029193092973,0.13600668243811,-0.887922468353862
"2577","global","ridge","3","control","X3C","SLA",109.31993421575,297.86735987902,-0.19995101484186,-1.04159806940412
"2578","global","ridge","3","control","X3C","d13C",-29.6139,0.821688676767677,0.201445160559947,-1.23758134352875
"2579","global","ridge","3","control","X3C","d15N",-4.3267,3.7774991010101,1.0717850229958,1.28626082949201
"2580","global","ridge","3","control","X3C","dweight",0.03043825,0.000108194121906566,0.284081617217422,-0.237131385871083
"2581","global","ridge","3","control","X3C","fweight",0.0697173416666667,0.000456741042237584,0.415922316805459,-0.545488310379158
"2582","global","ridge","3","control","X3C","height",3.12516666666667,3.73010238496072,2.63495589659106,9.59601996515419
"2583","global","ridge","3","control","X3C","leafa",3.13094602043917,0.847617115095341,0.2039164346336,-0.384330391785097
"2584","global","ridge","3","control","X3C","wC",50.7335,1.55004116161616,0.455533401689719,-0.72093377137936
"2585","global","ridge","3","control","X3C","wN",1.3152,0.207071676767677,-0.323133039767317,-1.26139659120644
"2586","global","ridge","3","snowfence","X3SF","CN_ratio",61.8092027403,433.957904159909,-0.688046217452118,-0.995159085502989
"2587","global","ridge","3","snowfence","X3SF","LDMC",0.46138089020308,0.000645941598842102,-0.0326336461067047,-0.189510375097191
"2588","global","ridge","3","snowfence","X3SF","SLA",95.7255371671169,544.676277375564,-0.676291345941423,0.824216100908862
"2589","global","ridge","3","snowfence","X3SF","d13C",-29.1378,0.777795111111111,-0.578374974425254,-0.578908447207957
"2590","global","ridge","3","snowfence","X3SF","d15N",-4.8733,3.79074960606061,1.17798169007403,1.65242449336635
"2591","global","ridge","3","snowfence","X3SF","dweight",0.0340151666666667,9.40366040684624e-05,0.400679090834358,-0.268487865880531
"2592","global","ridge","3","snowfence","X3SF","fweight",0.077691925,0.000406426506715699,0.432147721028893,-0.390637804539674
"2593","global","ridge","3","snowfence","X3SF","height",3.2155,2.95173122895623,2.88875891454372,14.1433187896909
"2594","global","ridge","3","snowfence","X3SF","leafa",3.3123439660925,1.21366791935461,-0.100044197867562,-0.0212793269960128
"2595","global","ridge","3","snowfence","X3SF","wC",51.2757,2.49202071717172,-0.810955926473722,-0.147531929100427
"2596","global","ridge","3","snowfence","X3SF","wN",0.979,0.245829292929293,1.1525463652121,-0.480078592604741
"2597","global","ridge","4","control","X4C","CN_ratio",60.8856837022,486.732542349691,-0.653819866432014,-1.15310070837615
"2598","global","ridge","4","control","X4C","LDMC",0.463699959271691,0.00159967495495774,-2.8300262813063,14.397574348029
"2599","global","ridge","4","control","X4C","SLA",97.1164304197846,337.832680597741,1.80021263221359,3.80502787182618
"2600","global","ridge","4","control","X4C","d13C",-28.9874,0.777700242424242,-0.756158234723238,-0.474152066422413
"2601","global","ridge","4","control","X4C","d15N",-5.3086,2.07814953535354,0.719550511370202,-0.360150663351213
"2602","global","ridge","4","control","X4C","dweight",0.03391475,9.32368951388889e-05,0.34294344013061,-0.0489695469754547
"2603","global","ridge","4","control","X4C","fweight",0.0758095083333333,0.000440611045371703,0.25220675104492,-0.410504179659521
"2604","global","ridge","4","control","X4C","height",3.29675,5.68926332070707,3.73117736383076,13.7334526585382
"2605","global","ridge","4","control","X4C","leafa",3.2970705823275,0.835368532344214,0.880555689771209,1.68884920595979
"2606","global","ridge","4","control","X4C","wC",51.6171,1.73621675757576,-1.23474939918367,2.56315738674572
"2607","global","ridge","4","control","X4C","wN",0.9624,0.213321454545455,1.22917894881614,-0.124286956324959
"2608","global","ridge","4","snowfence","X4SF","CN_ratio",54.8514480756,561.442772972215,-0.068150146666104,-1.75705195112409
"2609","global","ridge","4","snowfence","X4SF","LDMC",0.461714048631024,0.00132713412103051,0.0449002905562106,0.0132813684964952
"2610","global","ridge","4","snowfence","X4SF","SLA",102.284227087912,333.618071682547,0.314625685556163,-1.22995692351701
